#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.9795  -16.1787  -16.1186   -6.7839   -6.7766   -5.0443   -5.0285   -3.4180   -2.6492    6.7386    6.9854    7.4255   12.1702   12.2332   12.3996   12.5316   14.3323   17.1638   17.4036   17.7514   19.3365   19.5779   22.0139   22.5642   24.1240   27.7302   27.7861   28.6719   28.9265   31.0287   31.1814   32.8309   32.8823
  3.0672  -16.4871  -16.4222   -6.2700   -6.2634   -4.6196   -4.6045   -3.8637   -3.0520    6.8717    7.1777    7.6342   11.8645   12.0011   12.2330   12.3170   14.0748   16.8026   17.8441   18.4917   18.8571   19.3754   22.6605   23.1245   24.2408   27.5713   27.8559   28.8623   28.9744   31.6370   31.7744   32.5616   32.7538
  3.1550  -16.7805  -16.7113   -5.7223   -5.7159   -4.2815   -4.1962   -4.1820   -3.4336    6.3647    7.5562    8.2953   11.5880   11.6517   12.0999   12.2565   13.8123   16.1167   18.0177   18.6833   19.2428   19.2472   23.4081   23.6825   24.6328   27.4064   27.8443   28.7865   29.1150   31.4221   32.4448   32.7785   33.1048
  3.2427  -17.0531  -16.9802   -5.1523   -5.1457   -4.6655   -3.7874   -3.7817   -3.7685    5.9054    7.8471    8.9537   11.3523   11.3542   11.8880   12.3517   13.5325   15.3670   17.1540   19.0070   19.6462   19.9787   24.1571   24.2527   25.2228   27.2979   27.7240   28.7337   29.1350   31.0074   32.7995   32.9536   33.9545
  3.3305  -17.3009  -17.2247   -5.0114   -4.5722   -4.5655   -4.1082   -3.3842   -3.3723    5.4946    8.0378    9.5920   11.1087   11.1647   11.6891   12.5392   13.2236   14.5819   16.3199   18.7140   20.6702   20.7088   24.8061   24.8533   25.8498   27.2613   27.6270   28.7263   29.1495   30.6116   32.7554   33.2530   34.5048
  3.4182  -17.5204  -17.4416   -5.3161   -4.3921   -3.9962   -3.9897   -3.0130   -3.0024    5.1326    8.1356   10.1933   10.9137   11.0288   11.5088   12.8087   12.8745   13.7930   15.5573   18.4056   21.2900   21.8544   25.2243   25.4870   26.1642   27.3314   27.9059   28.7789   29.3434   30.2665   32.6017   33.6109   34.1727
  3.5060  -17.7095  -17.6283   -5.5771   -4.6364   -3.4411   -3.4354   -2.6776   -2.6681    4.8195    8.1645   10.7392   10.7648   10.9450   11.3530   12.4827   13.0352   13.1277   14.9001   18.1043   21.8200   23.0702   25.3337   26.0307   26.1111   27.5783   28.7182   28.8993   29.8575   29.9856   32.4644   33.8624   33.9165
  3.5937  -17.8663  -17.7833   -5.7928   -4.8388   -2.9278   -2.9240   -2.3874   -2.3788    4.5561    8.1516   10.6546   10.9089   11.2123   11.2251   12.0639   12.3443   13.4551   14.3655   17.8253   22.2514   24.3419   25.2094   25.7461   26.6484   28.0814   29.0796   29.7896   29.7897   30.6657   32.3591   33.6768   33.7503
  3.6815  -17.9895  -17.9050   -5.9618   -4.9977   -2.4813   -2.4805   -2.1513   -2.1434    4.3442    8.1206   10.5724   10.9113   11.1280   11.5969   11.6581   11.7596   13.7525   13.9537   17.5835   22.5825   24.9917   25.4647   25.6451   27.1116   28.7896   29.2669   29.7415   30.9813   31.6540   32.2820   32.9736   33.6742
  3.7692  -18.0781  -17.9926   -6.0832   -5.1119   -2.1333   -2.1306   -1.9768   -1.9692    4.1869    8.0880   10.5055   10.9372   11.0617   11.3181   11.3214   11.8805   13.6572   13.9881   17.3947   22.8140   24.7826   25.2413   26.9116   27.5749   29.4109   29.5193   29.9160   32.0821   32.2284   32.2374   32.7161   33.7548
  3.8570  -18.1315  -18.0453   -6.1562   -5.1808   -1.9106   -1.9046   -1.8696   -1.8623    4.0892    8.0646   10.4488   10.9662   11.0242   11.0612   11.0919   12.0542   13.4749   14.1389   17.2737   22.9496   24.6388   25.1000   27.8981   28.0146   29.7952   30.0670   30.1669   31.3198   32.1975   32.2410   33.4886   33.7287
  3.9447  -18.1493  -18.0629   -6.1806   -5.2038   -1.8335   -1.8335   -1.8262   -1.8262    4.0559    8.0563   10.4230   10.9787   10.9787   11.0127   11.0127   12.1127   13.4127   14.1909   17.2320   22.9941   24.5881   25.0519   28.2264   28.2265   30.2688   30.2689   30.6731   30.9928   30.9928   32.1872   34.1925   34.1936
